original_text,TOXICITY,PROFANITY,THREAT,INSULT,IDENTITY_ATTACK
当人们谈论健康码、行程码给老年人出行带来不便时，以下类型的帖子容易疯传： 1. **感叹式标题**：使用强调老年人的痛苦和困难的标题，如“80岁以上的爷爷奶奶终于被‘关在家’了！”，这种标题能够激发人们的情感共鸣和同情心。 2. **具有个人经验或故事的帖子**：分享一个老年人的故事，展示他们为了出行而经历的一系列不便和痛苦，如“我的爷爷奶奶被健康码限制出行，我亲眼见证了他们的沮丧和愤怒”等。这种帖子能够引起人们对老年人的关心和同情，并激发他们进行讨论和分享。 以下是两个例子： **例子1** 标题：80岁以上的爷爷奶奶终于被‘关在家’了！ 内容：近日，我爷爷奶奶去市场买菜，结果被健康码限制出行，他们说：“我们什么时候就不能自由出行了？！”我看到他们的沮丧和愤怒，真的很难过。作为儿孙，我们应该做点什么？ **例子2** 标题：我的爷爷奶奶被健康码限制出行，我亲眼见证了他们的沮丧和愤怒 内容：我昨天陪伴我的爷爷奶奶一起去医院，因为他们需要检查身体。但是，结果他们被健康码限制出行，我看到他们的眼睛红得像苹果一样。我问他们为什么哭，他们说：“我们只想出去散散步，享受生活，但谁知道的健康码会‘关在家’我们？”我感到很难过，为我的爷爷奶奶和所有受到影响的老年人感到寒心。,0.075294,0.06746418,0.0078449575,0.023995465,0.008028535
"当人们谈论古镇商业化过度引发争议时，以下两种类型的帖子容易疯传： 1. ** ** 例如： 在古镇门口看到的景象，让我感动和沮丧。从前的幽静和宁静，如今被商业化搞得面目全非。我们是否真的需要把历史遗产变成游乐场？ （: "" . . ? "" 这种帖子将过去和现在对比，激发读者的情感和反思，让他们思考古镇的商业化是否是正确的选择。 2. ** ** 例如： 某些商店的开店让我感到寒心。他们不仅占据了古镇的空间，还将传统文化变成商品出售给旅游者。我们是否真的需要把古镇变成一个游乐区，让外地人的脚步声淹没了历史的脚印？ （: "" . , . , ? "" 这种帖子将商业化的影响人性化，激发读者的同情和关心，让他们思考古镇的商业化对当地居民和历史文化的影响。",0.1373533,0.11725569,0.007935578,0.053205602,0.006955597
"当人们讨论税务部门查处头部主播偷逃税款时，容易疯传的帖子可能具有以下特征： 1. 情感激励：帖子可以使用强烈的情感语言，如愤怒、不公平、义愤等，让读者感到愤怒、关心或支持。 2. 场景描述：帖子可以通过详细的场景描述，例如头部主播的生活方式、财富和税务局的调查结果，让读者想象整个故事。 以下两个例子可能会疯传： 例子1： “头部主播花天酒地、吃喝玩乐，却逃避了税务！我们 的血汗钱被他挥霍，感动我们的是什么？是他的演讲台？还是他的名气？” （头部主播 , , ' ?） 例子2： “税务局查处头部主播偷逃税款，判他巨额罚款！我们 ！这个结果告诉我们什么？是我们不允许富人玩脱税的游戏！” （ ' ? ' ' 这两个例子都具有情感激励和场景描述特征，可能会疯传。",0.09872158,0.022696527,0.007094103,0.046178754,0.00569767
当人们谈论强制垃圾分类政策在更多城市推行时，以下两种帖子容易疯传： **例子1：** 标题：垃圾分类是人生最后一道障碍吗？ 内容：我看到最近很多人抱怨新的垃圾分类政策，但我想说的是，这不是一个理由来逃避责任！我们已经享受了太多次地球的恩赐，它们需要我们的回报。我们不能再继续把废物扔到大地上，让孩子们继承这个污染的世界。让我们一起行动，保护我们的家园！#垃圾分类 #环保 **例子2：** 标题：我的垃圾分类故事：从懒惰到自豪 内容：我曾经是一个懒惰的人，我总是想当然地扔掉垃圾。但是，当我开始实践垃圾分类时，我的生活发生了改变。我发现自己变得更加环保、更加自豪！现在，我感到自己的努力正在改变环境的未来。如果你也想要做出改变，请跟随我的脚步一起行动！#垃圾分类 #环保 #自豪,0.19124292,0.070942834,0.008556974,0.08410009,0.010063417
", : * : , , . * : . - : 例子1： 外卖平台抽成太高了！我昨天订的50元餐厅的外卖菜才拿到20元，这个平台真的算是赚钱的！（ 50- 20 , ） ' , . 例子2： 外卖平台真的让小商家吃亏了！我朋友的餐厅昨天订的外卖菜只有10元，但平台却要20元！这算什么？！（ ' 10 , 20 ?） . , .",0.05824285,0.027410502,0.0059322207,0.022899706,0.0034408006
当人们谈论极端气候与地区冲突加剧全球粮食短缺时，以下两种帖子容易疯传： 例子1： “天气变幻、战争烧焦！世界的未来正在燃烧！气候灾难和地区冲突加剧全球粮食短缺，你是否准备好面对饥饿的挑战？ #极端气候#全球粮食危机” 这个帖子引人注目，因为它使用了夺眼的图片（、、）和强烈的情感语调，表达出对人类未来的担忧和挑战，激发读者的关注和共鸣。 例子2： “粮食短缺的恐怖：孩子在饥饿中挣扎！全球气候灾难和地区冲突正在制造饥饿的天下，你是否感到自己的孩子面临这种危险？ #粮食危机#气候变革” 这个帖子也很引人注目，因为它使用了强烈的情感语调，描绘出一个可怕的场景（孩子在饥饿中挣扎），让读者感到自己的孩子面临这种危险，激发读者的关心和担忧。,0.10175867,0.032142747,0.008414571,0.037980765,0.0047357255
当人们谈论首例基因编辑婴儿事件引发全球伦理讨论时，以下两种帖子容易疯传： **例子1：** 《基因编辑婴儿》的出生证据！（ - ） 这是一个极其有影响力的标题，因为它带来了实际结果的信息，让人感受到这是真的发生了。这个帖子的内容可以是： 科学家们宣布，他们已经成功地编辑了人类基因，创造出了第一例基因编辑婴儿！这对人类社会的发展和未来的可能意味着什么？我们需要讨论这项技术的伦理问题！ **例子2：** 基因编辑婴儿：新的人类命运！（- : ） 这个标题引发了人们对人类命运的思考，让人感到这是一个改变历史的大事件。这个帖子的内容可以是： 在今天，我们见证着人类基因编辑技术的出世！这意味着我们可以创造出新的生命，给人类社会带来新的可能！但，这也带来了许多伦理问题和挑战！我们需要一起探讨这些问题，并为我们的未来做出选择！ 这两个例子都具有引人注目的特点：它们是实际结果的信息，涉及到人类命运的问题，让人感到这是一个改变历史的大事件。,0.115658075,0.08840031,0.013217449,0.035774168,0.031722516
", . : **例子 1：激进的呼吁** 游戏防沉迟时代到了！ , ' , ' ' . # # , - , ' . **例子 2：个人经验分享** 作为游戏 和 ，我的故事可能会让你震惊！ , , . , ' . ' # # , . , ' .",0.09112182,0.06596114,0.011715741,0.020579277,0.006696612
"当人们谈论某大型电商平台因垄断行为被罚款时，以下两种帖子可能会疯传： 1. **愤怒的质疑**：""他们真的敢做这种事情吗？！一家巨头竟然可以肆意损害消费者利益、压制小型企业和竞争对手！我们为什么要让他们继续这样做？！"" 这类帖子通常会引发读者的愤怒和反感，鼓励人们讨论和反思大型电商平台的行为。 2. **感人的真实故事**：""我曾经是某大型电商平台的忠实用户，但在他们实施垄断政策后，我发现自己被迫选择其他选项。现在，我每天都看到很多朋友被困扰于平台的不公平和缺乏竞争对手。我们真的需要改变！"" 这类帖子通常会引发读者的同情和共鸣，激发人们的情感慨叹和行动。 在社交媒体上，这两种帖子可能会被分享、点赞和评论，疯传到更多人的手中。",0.16765249,0.094542764,0.009437286,0.07365121,0.011543332
"' , . - : 例1： 大跌！ 知名主播昨晚直播带货，结果一场空！ 她原本预计卖出万件，却只卖出几千！ 网友们都在说，这次翻车太惨了！ : - , , , 例2： 主播直播带货，结果只卖出几笔！ 网友们都在说，这次她真的翻车了！ 大家还说，她的直播节目太垃圾了！ 这次的直播真的很难看！ : - , , ' , , . , , .",0.4977744,0.27139977,0.020264024,0.36939126,0.052035484
"' , . 2 - : 1. ** **: 网红餐厅的暗黑后厨！看到这些图片，你可能会吓一跳！ ' . . 2. ** **: 我的网红餐厅体验：后厨卫生问题让我感到恶心！ : . ""恶心"" ""让我感到"" . ,",0.3827457,0.29209393,0.02682521,0.24928534,0.033784978
"- , : 1. **- **: . : 小城镇的电商故事：一个年轻的乡村女孩，为了帮助家人发展生意，通过政府的电商扶持计划，成功开设了在线服装店。现在，她已经创造了一笔可观的小额利润，并且在当地拥有了良好的名声！这是乡村电商的真正故事！ : "" - "" - ' . , - 2. **-- **: -- -. : 电商变革乡村的生活：在电商扶持计划实施之前，某个乡村的居民生活条件很贫困。但是，经过政府的支持和培训，许多人现在已经开设了自己的在线商店，并且收入增加了几倍！看看他们的变化吧！ : ""- "" - - , . , ,",0.040430736,0.044417568,0.007068211,0.016860934,0.004180758
", . : ** 1:** 作为学生的我们，曾经多少次感到压力山大、快要崩溃了，但谁能说出这段时间真的有所改变？ "" , ' , ?"" , . , , . ** 2:** 我们需要一个安全的空间，谈论自己的情感、需求和压力，而不是被强迫隐藏在背后 "" , , , "" . , . , .",0.09655223,0.05543986,0.008414571,0.020385906,0.006511623
"- , : 1. ' . 例如： 古镇的商业化已经使其变成了一个游客的肉体享受场所，而不是一个历史和文化的见证地。我们正在失去我们的文化根系！ : "" , . ' "" 2. ' . 例如： 看看这些曾经的历史街区现在变成了一个巨大的旅游景点！古镇的商业化已经让我们失去了一切历史感和文化价值。 #保护古镇 #保存文化 : "" . # #"" , , .",0.054531995,0.017162729,0.007314181,0.021159383,0.008546505
当人们谈论强制垃圾分类政策在更多城市推行时，以下两种帖子可能会疯传： 1. 强制分类让我们感到沮丧！ 图片：一张被分类的垃圾箱照片。 文本：作为一名市民，我真的不想为了分类而改变我的生活方式。每天早上都需要分类，真的很麻烦！但是，这些政策是必要的，我们不能再继续污染环境了。我也不能接受自己家的垃圾箱被别人盯着观察。 这个帖子可能会疯传，因为它表达了一种共享的情感：沮丧、不想改变生活方式和对环境污染的担忧。读者们可能会认同这位市民的感受，分享该帖子，并与他人交流自己的经验。 2. 我们的孩子将来会面临什么？ 图片：一张未来的地球图像（例如、一个污染严重的）。 文本：我们知道强制分类政策是必要的，但是，我们真的想让我们的孩子们生活在一个干净、健康的环境中吗？他们将面临着怎样的问题和挑战？我们不能再继续忽视这个问题了，我们需要一起行动，保护我们的地球！ 这个帖子可能会疯传，因为它激发了一种情感：责任感、担忧和希望。读者们可能会被该帖子的图像和文字所感动，分享该帖子，并与他人交流自己的想法和建议。 这些帖子能够疯传，是因为它们抓住了人们的情感，并激发了一种共享的责任感。,0.15269235,0.038906425,0.007068211,0.07998765,0.0047727237
